"X","antibiotic","sign","value","phenotype","measurement","organism","platform","standard","database","id","organism_name","sign_value","mic_value","old_phenotype"
20166,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN513382","VITEK 2",NA,"BV BRC","GCA_019928065.1","Klebsiella pneumoniae","<=1",1,"S"
20170,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN22232","VITEK 2",NA,"BV BRC","GCA_019928665.1","Klebsiella pneumoniae",">=64",64,"R"
20178,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN562722","VITEK 2",NA,"BV BRC","GCA_019927845.1","Klebsiella pneumoniae","<=1",1,"S"
20218,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain PB439","VITEK 2","EUCAST","BV BRC","GCF_900092845.1","Klebsiella pneumoniae",">=64",64,"R"
20221,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN950ec","BD Phoenix","CLSI","BV BRC","SRR5385864","Klebsiella pneumoniae",">16",32,"R"
20231,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN273ec","BD Phoenix","CLSI","BV BRC","SRR5386331","Klebsiella pneumoniae",">16",32,"R"
20254,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_51","","CLSI","BV BRC","SRR3996240","Klebsiella pneumoniae",">64",128,"R"
20303,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN430414","VITEK 2",NA,"BV BRC","GCA_019928185.1","Klebsiella pneumoniae",">=64",64,"R"
20319,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN13726","VITEK 2",NA,"BV BRC","GCA_019930305.1","Klebsiella pneumoniae","<=1",1,"S"
20329,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae strain KpVA-10","E-test","EUCAST","BV BRC","GCF_001182565.1","Klebsiella pneumoniae",">16",32,"R"
20338,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN381ec","BD Phoenix","CLSI","BV BRC","SRR5386230","Klebsiella pneumoniae",">16",32,"R"
20341,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864893","VITEK 2","CLSI","BV BRC","GCA_900181835","Klebsiella pneumoniae",">=64",64,"R"
20451,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN201ec","BD Phoenix","CLSI","BV BRC","SRR5386394","Klebsiella pneumoniae",">16",32,"R"
20489,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae strain KpVA-2","E-test","EUCAST","BV BRC","GCF_001182405.1","Klebsiella pneumoniae",">16",32,"R"
20524,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN450199","VITEK 2",NA,"BV BRC","GCA_019928165.1","Klebsiella pneumoniae","<=1",1,"S"
20561,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain AR_0148","","CLSI","BV BRC","GCA_002202255.1","Klebsiella pneumoniae",">64",128,"R"
20575,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae KPN830ec","BD Phoenix","CLSI","BV BRC","SRR5386497","Klebsiella pneumoniae","==16",16,"R"
20633,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN368320","VITEK 2",NA,"BV BRC","GCA_019928365.1","Klebsiella pneumoniae",">=64",64,"R"
20668,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN25112","VITEK 2",NA,"BV BRC","GCA_019928595.1","Klebsiella pneumoniae","<=1",1,"S"
20670,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN581745","VITEK 2",NA,"BV BRC","GCA_019927805.1","Klebsiella pneumoniae",">=64",64,"R"
20731,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN384ec","BD Phoenix","CLSI","BV BRC","SRR5386227","Klebsiella pneumoniae",">16",32,"R"
20732,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN947ec","BD Phoenix","CLSI","BV BRC","SRR5385866","Klebsiella pneumoniae",">16",32,"R"
20781,"aztreonam",">=","64","R","mg/L","Klebsiella aerogenes strain URMC209","VITEK 2","CLSI","BV BRC","GCA_003952035.1","Klebsiella aerogenes",">=64",64,"R"
20812,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN2082ec","BD Phoenix","CLSI","BV BRC","SRR5387218","Klebsiella pneumoniae",">16",32,"R"
20855,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864798","VITEK 2","CLSI","BV BRC","GCA_900181855","Klebsiella pneumoniae",">=64",64,"R"
20860,"aztreonam",">","32","R","mg/L","Klebsiella pneumoniae KP-21POB","","EUCAST","BV BRC","SRR12518054","Klebsiella pneumoniae",">32",64,"R"
20869,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN577ec","BD Phoenix","CLSI","BV BRC","SRR5385450","Klebsiella pneumoniae",">16",32,"R"
20896,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1465ec","BD Phoenix","CLSI","BV BRC","SRR5386705","Klebsiella pneumoniae",">16",32,"R"
20906,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN878ec","BD Phoenix","CLSI","BV BRC","GCF_000822725.1","Klebsiella pneumoniae",">16",32,"R"
20917,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1390ec","BD Phoenix","CLSI","BV BRC","SRR5386787","Klebsiella pneumoniae",">16",32,"R"
20963,"aztreonam","<=","2","S","mg/L","Klebsiella pneumoniae KPN1763ec","BD Phoenix","CLSI","BV BRC","SRR5385975","Klebsiella pneumoniae","<=2",2,"S"
21007,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1047ec","BD Phoenix","CLSI","BV BRC","SRR5385782","Klebsiella pneumoniae",">16",32,"R"
21073,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN773ec","BD Phoenix","CLSI","BV BRC","SRR5386543","Klebsiella pneumoniae",">16",32,"R"
21086,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN210ec","BD Phoenix","CLSI","BV BRC","SRR5386386","Klebsiella pneumoniae",">16",32,"R"
21109,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae strain PB107","VITEK 2","EUCAST","BV BRC","GCF_900092885.1","Klebsiella pneumoniae","==16",16,"R"
21111,"aztreonam",">","32","R","mg/L","Klebsiella pneumoniae KP-23PA","","EUCAST","BV BRC","SRR12518051","Klebsiella pneumoniae",">32",64,"R"
21115,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN477ec","BD Phoenix","CLSI","BV BRC","SRR5385522","Klebsiella pneumoniae",">16",32,"R"
21121,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN264ec","BD Phoenix","CLSI","BV BRC","SRR5386339","Klebsiella pneumoniae",">16",32,"R"
21122,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN841ec","BD Phoenix","CLSI","BV BRC","SRR5386486","Klebsiella pneumoniae",">16",32,"R"
21136,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1626ec","BD Phoenix","CLSI","BV BRC","SRR5386109","Klebsiella pneumoniae",">16",32,"R"
21187,"aztreonam","<=","2","S","mg/L","Klebsiella pneumoniae KPN1461ec","BD Phoenix","CLSI","BV BRC","SRR5386709","Klebsiella pneumoniae","<=2",2,"S"
21197,"aztreonam","==","32","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864933","VITEK 2","CLSI","BV BRC","GCA_900180585","Klebsiella quasipneumoniae","==32",32,"R"
21199,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864781","VITEK 2","CLSI","BV BRC","GCA_900181485","Klebsiella pneumoniae","==16",16,"R"
21201,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN720ec","BD Phoenix","CLSI","BV BRC","SRR5386593","Klebsiella pneumoniae",">16",32,"R"
21222,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae strain MRSN728987","VITEK 2",NA,"BV BRC","GCA_019927465.1","Klebsiella pneumoniae","==16",16,"R"
21273,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN145ec","BD Phoenix","CLSI","BV BRC","SRR5386437","Klebsiella pneumoniae",">16",32,"R"
21292,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN160ec","BD Phoenix","CLSI","BV BRC","GCF_000742135.1","Klebsiella pneumoniae",">16",32,"R"
21308,"aztreonam","<=","2","S","mg/L","Klebsiella pneumoniae KPN277ec","BD Phoenix","CLSI","BV BRC","SRR5386327","Klebsiella pneumoniae","<=2",2,"S"
21315,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1471ec","BD Phoenix","CLSI","BV BRC","SRR5386699","Klebsiella pneumoniae",">16",32,"R"
21341,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1276ec","BD Phoenix","CLSI","BV BRC","SRR5386951","Klebsiella pneumoniae",">16",32,"R"
21383,"aztreonam",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864907","VITEK 2","CLSI","BV BRC","GCA_900181975","Klebsiella quasipneumoniae",">=64",64,"R"
21394,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN982ec","BD Phoenix","CLSI","BV BRC","GCF_000822885.1","Klebsiella pneumoniae",">16",32,"R"
21422,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN263ec","BD Phoenix","CLSI","BV BRC","SRR5386340","Klebsiella pneumoniae",">16",32,"R"
21451,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae strain KpVA-16","E-test","EUCAST","BV BRC","GCF_001182685.1","Klebsiella pneumoniae",">16",32,"R"
21502,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN995ec","BD Phoenix","CLSI","BV BRC","SRR5385825","Klebsiella pneumoniae",">16",32,"R"
21507,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN280ec","BD Phoenix","CLSI","BV BRC","SRR5386324","Klebsiella pneumoniae",">16",32,"R"
21517,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae strain KpVA-7","E-test","EUCAST","BV BRC","GCF_001182505.1","Klebsiella pneumoniae",">16",32,"R"
21571,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN911ec","BD Phoenix","CLSI","BV BRC","SRR5385901","Klebsiella pneumoniae",">16",32,"R"
21600,"aztreonam",">","32","R","mg/L","Klebsiella aerogenes strain MUGSI_207","","CLSI","BV BRC","SRR4065651","Klebsiella aerogenes",">32",64,"R"
21603,"aztreonam","==","4","S","mg/L","Klebsiella pneumoniae KPN2042ec","BD Phoenix","CLSI","BV BRC","SRR5387254","Klebsiella pneumoniae","==4",4,"S"
21605,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1194ec","BD Phoenix","CLSI","BV BRC","SRR5385651","Klebsiella pneumoniae",">16",32,"R"
21628,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1103ec","BD Phoenix","CLSI","BV BRC","SRR5385736","Klebsiella pneumoniae",">16",32,"R"
21640,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1668ec","BD Phoenix","CLSI","BV BRC","SRR5386078","Klebsiella pneumoniae",">16",32,"R"
21671,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1330ec","BD Phoenix","CLSI","BV BRC","SRR5386845","Klebsiella pneumoniae",">16",32,"R"
21683,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN588ec","BD Phoenix","CLSI","BV BRC","SRR5385440","Klebsiella pneumoniae",">16",32,"R"
21707,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN2029ec","BD Phoenix","CLSI","BV BRC","SRR5387266","Klebsiella pneumoniae",">16",32,"R"
21709,"aztreonam","==","32","R","mg/L","Klebsiella pneumoniae strain MRSN702261","VITEK 2",NA,"BV BRC","GCA_019927405.1","Klebsiella pneumoniae","==32",32,"R"
21763,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain PB484","VITEK 2","EUCAST","BV BRC","GCF_900093115.1","Klebsiella pneumoniae","<=1",1,"S"
21765,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN561ec","BD Phoenix","CLSI","BV BRC","SRR5385463","Klebsiella pneumoniae",">16",32,"R"
21777,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1490ec","BD Phoenix","CLSI","BV BRC","SRR5386681","Klebsiella pneumoniae",">16",32,"R"
21787,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN742743","VITEK 2",NA,"BV BRC","GCA_019927305.1","Klebsiella pneumoniae","<=1",1,"S"
21803,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_78","","CLSI","BV BRC","SRR4017829","Klebsiella pneumoniae",">64",128,"R"
21822,"aztreonam",">","32","R","mg/L","Klebsiella aerogenes strain MUGSI_202","","CLSI","BV BRC","SRR3996270","Klebsiella aerogenes",">32",64,"R"
21836,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864873","VITEK 2","CLSI","BV BRC","GCA_900181415","Klebsiella pneumoniae",">=64",64,"R"
21839,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1105ec","BD Phoenix","CLSI","BV BRC","SRR5385734","Klebsiella pneumoniae",">16",32,"R"
21841,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN414780","VITEK 2",NA,"BV BRC","GCA_019928205.1","Klebsiella pneumoniae",">=64",64,"R"
21859,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN314ec","BD Phoenix","CLSI","BV BRC","SRR5386291","Klebsiella pneumoniae",">16",32,"R"
21873,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN532ec","BD Phoenix","CLSI","BV BRC","SRR5385489","Klebsiella pneumoniae",">16",32,"R"
21904,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864779","VITEK 2","CLSI","BV BRC","GCA_900181435","Klebsiella pneumoniae","==16",16,"R"
21939,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1974ec","BD Phoenix","CLSI","BV BRC","GCF_000821425.1","Klebsiella pneumoniae",">16",32,"R"
21955,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1771ec","BD Phoenix","CLSI","BV BRC","SRR5385967","Klebsiella pneumoniae",">16",32,"R"
21966,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN783ec","BD Phoenix","CLSI","BV BRC","SRR5386536","Klebsiella pneumoniae",">16",32,"R"
21979,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN2056ec","BD Phoenix","CLSI","BV BRC","SRR5387241","Klebsiella pneumoniae",">16",32,"R"
22000,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN2041ec","BD Phoenix","CLSI","BV BRC","SRR5387255","Klebsiella pneumoniae",">16",32,"R"
22001,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_129","","CLSI","BV BRC","SRR4017850","Klebsiella pneumoniae",">64",128,"R"
22014,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN395ec","BD Phoenix","CLSI","BV BRC","SRR5386217","Klebsiella pneumoniae",">16",32,"R"
22024,"aztreonam","==","32","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864935","VITEK 2","CLSI","BV BRC","GCA_900180865","Klebsiella quasipneumoniae","==32",32,"R"
22033,"aztreonam","==","4","S","mg/L","Klebsiella pneumoniae KPN438ec","BD Phoenix","CLSI","BV BRC","SRR5386176","Klebsiella pneumoniae","==4",4,"S"
22057,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN569ec","BD Phoenix","CLSI","BV BRC","SRR5385457","Klebsiella pneumoniae",">16",32,"R"
22176,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN430405","VITEK 2",NA,"BV BRC","GCA_019928215.1","Klebsiella pneumoniae",">=64",64,"R"
22221,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1170ec","BD Phoenix","CLSI","BV BRC","SRR5385674","Klebsiella pneumoniae",">16",32,"R"
22234,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN219ec","BD Phoenix","CLSI","BV BRC","SRR5386378","Klebsiella pneumoniae",">16",32,"R"
22250,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1424ec","BD Phoenix","CLSI","BV BRC","SRR5386759","Klebsiella pneumoniae",">16",32,"R"
22275,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1202ec","BD Phoenix","CLSI","BV BRC","SRR5385643","Klebsiella pneumoniae",">16",32,"R"
22282,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae KPN1113ec","BD Phoenix","CLSI","BV BRC","SRR5385727","Klebsiella pneumoniae","==16",16,"R"
22297,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN763ec","BD Phoenix","CLSI","BV BRC","GCF_000822565.1","Klebsiella pneumoniae",">16",32,"R"
22301,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN517281","VITEK 2",NA,"BV BRC","GCA_019928005.1","Klebsiella pneumoniae",">=64",64,"R"
22315,"aztreonam","<=","2","S","mg/L","Klebsiella pneumoniae KPN601ec","BD Phoenix","CLSI","BV BRC","SRR5385428","Klebsiella pneumoniae","<=2",2,"S"
22347,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1099ec","BD Phoenix","CLSI","BV BRC","SRR5385739","Klebsiella pneumoniae",">16",32,"R"
22353,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN2040ec","BD Phoenix","CLSI","BV BRC","SRR5387256","Klebsiella pneumoniae",">16",32,"R"
22401,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN909ec","BD Phoenix","CLSI","BV BRC","SRR5385903","Klebsiella pneumoniae",">16",32,"R"
22458,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain PB121","VITEK 2","EUCAST","BV BRC","GCF_900092805.1","Klebsiella pneumoniae",">=64",64,"R"
22461,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1477ec","BD Phoenix","CLSI","BV BRC","SRR5386693","Klebsiella pneumoniae",">16",32,"R"
22472,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_111","","CLSI","BV BRC","SRR4017919","Klebsiella pneumoniae",">64",128,"R"
22503,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864862","VITEK 2","CLSI","BV BRC","GCA_900181255","Klebsiella pneumoniae",">=64",64,"R"
22529,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN839ec","BD Phoenix","CLSI","BV BRC","SRR5386488","Klebsiella pneumoniae",">16",32,"R"
22553,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1701ec","BD Phoenix","CLSI","BV BRC","SRR5386046","Klebsiella pneumoniae",">16",32,"R"
22602,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1352ec","BD Phoenix","CLSI","BV BRC","SRR5386823","Klebsiella pneumoniae",">16",32,"R"
22612,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1994ec","BD Phoenix","CLSI","BV BRC","SRR5387298","Klebsiella pneumoniae",">16",32,"R"
22617,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN617ec","BD Phoenix","CLSI","BV BRC","SRR5385414","Klebsiella pneumoniae",">16",32,"R"
22642,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_103","","CLSI","BV BRC","SRR4017902","Klebsiella pneumoniae",">64",128,"R"
22645,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864770","VITEK 2","CLSI","BV BRC","GCA_900181375","Klebsiella pneumoniae",">=64",64,"R"
22688,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae strain KpVA-14","E-test","EUCAST","BV BRC","GCF_001182645.1","Klebsiella pneumoniae",">16",32,"R"
22705,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN927ec","BD Phoenix","CLSI","BV BRC","SRR5385886","Klebsiella pneumoniae",">16",32,"R"
22707,"aztreonam","<","2","S","mg/L","Klebsiella aerogenes strain 14","","CLSI","BV BRC","SRR3221683","Klebsiella aerogenes","<2",1,"S"
22708,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae strain MRSN20097","BD Phoenix","CLSI","BV BRC","SRR3185098","Klebsiella pneumoniae",">16",32,"R"
22721,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_130","","CLSI","BV BRC","SRR4017836","Klebsiella pneumoniae",">64",128,"R"
22726,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae KPN457ec","BD Phoenix","CLSI","BV BRC","SRR5386160","Klebsiella pneumoniae","==16",16,"R"
22768,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1462ec","BD Phoenix","CLSI","BV BRC","SRR5386708","Klebsiella pneumoniae",">16",32,"R"
22785,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN616ec","BD Phoenix","CLSI","BV BRC","SRR5385415","Klebsiella pneumoniae",">16",32,"R"
22793,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1456ec","BD Phoenix","CLSI","BV BRC","SRR5386713","Klebsiella pneumoniae",">16",32,"R"
22818,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1426ec","BD Phoenix","CLSI","BV BRC","SRR5386757","Klebsiella pneumoniae",">16",32,"R"
22822,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1643ec","BD Phoenix","CLSI","BV BRC","SRR5386102","Klebsiella pneumoniae",">16",32,"R"
22830,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN915ec","BD Phoenix","CLSI","BV BRC","SRR5385897","Klebsiella pneumoniae",">16",32,"R"
22835,"aztreonam",">","32","R","mg/L","Klebsiella pneumoniae KP-122LU","","EUCAST","BV BRC","SRR12518030","Klebsiella pneumoniae",">32",64,"R"
22843,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1548ec","BD Phoenix","CLSI","BV BRC","SRR5386629","Klebsiella pneumoniae",">16",32,"R"
22903,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN572640","VITEK 2",NA,"BV BRC","GCA_019927855.1","Klebsiella pneumoniae","<=1",1,"S"
22904,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1129ec","BD Phoenix","CLSI","BV BRC","SRR5385712","Klebsiella pneumoniae",">16",32,"R"
22939,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN717ec","BD Phoenix","CLSI","BV BRC","SRR5386596","Klebsiella pneumoniae",">16",32,"R"
22975,"aztreonam",">","32","R","mg/L","Klebsiella pneumoniae KP-15PI","","EUCAST","BV BRC","SRR12518061","Klebsiella pneumoniae",">32",64,"R"
22984,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_76","","CLSI","BV BRC","SRR4017827","Klebsiella pneumoniae",">64",128,"R"
22993,"aztreonam","==","4","S","mg/L","Klebsiella pneumoniae KPN1128ec","BD Phoenix","CLSI","BV BRC","SRR5385713","Klebsiella pneumoniae","==4",4,"S"
23026,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN13726","VITEK 2",NA,"BV BRC","GCA_019930305.1","Klebsiella pneumoniae","<=1",1,"S"
23035,"aztreonam",">","32","R","mg/L","Klebsiella aerogenes strain MUGSI_315","","CLSI","BV BRC","SRR4065645","Klebsiella aerogenes",">32",64,"R"
23073,"aztreonam",">","64","R","mg/L","Klebsiella aerogenes strain MUGSI_297","","CLSI","BV BRC","SRR4017820","Klebsiella aerogenes",">64",128,"R"
23084,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN814ec","BD Phoenix","CLSI","BV BRC","SRR5386511","Klebsiella pneumoniae",">16",32,"R"
23089,"aztreonam","<=","2","S","mg/L","Klebsiella pneumoniae KPN486ec","BD Phoenix","CLSI","BV BRC","SRR5385514","Klebsiella pneumoniae","<=2",2,"S"
23106,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1154ec","BD Phoenix","CLSI","BV BRC","SRR5385689","Klebsiella pneumoniae",">16",32,"R"
